speaker_id,sex,accent,age,n_total,n_kept
8758843eb59a74191189d49d62995a8e85f483b26129c5043e993b0e8a4e202ef6c7916e14ad9a77cfc7ed768c4bfbcffe07e00c7eb302942ec25db260a274ba,,,,5,5
ea16e70e701b4e6abd407241da19dbe7896af15874dd9094ed558c280404fd9437761c83646ee86972dfbb7dcbe567051935f096967bab7e6bed82a50244e78a,male_masculine,United States English,thirties,25,25
5a6d51b5693bab919154a558233a579dd69f8290258c7c70a4c21d80523f0c3c8f88dcb970fa63156276cbd49da19f1d2f0e54447412804c20cd9a7e457034c5,female_feminine,United States English,teens,5,5
77839ea8250dcbb80aa15acead29a22920d2049478f507470af3307c932d91555264a15785519b37d6e46a45b4665de4b1d584ae2f139263493f4712f13246fa,,,,22,22
02934751af3564ee178856a0f21ded22e7ca59ff0af3c5fd26a1366c1f2949c7e77f5b6c7528bb6b914aaad315930b4a6bbd9a31d0dcb11c0ccd3bd2dbfbc7b0,,,,15,15
b91ec5cb8b2fdd1e312852e06abcea1cbce2f5537cb46d01316ed2923a7f231b4358d732b6f323227d3f27df4d7cfcaa8a8d644a3ddf78cf22633c1a095b4a93,,,,6,6
0cc47b7f6a6f00005bb6383eec25125ab3369f3c866652e053080290732f7ba8b1e913db5f90373bceded11d0d09eec56b5f0be7bd01cb40fb03ed5dd864c70f,male_masculine,United States English,thirties,10,10
296ff3f21f056b5276c7ff6e1951b40df9ceb863e7fa6587a15bc40448b327c294e8749dbb2cb11ba94a5e3e9bb2e599bfcaf949bde032eaf25e36026f07b2b5,,,,8,8
3e42df744e1f272084df51e6f44adde448cfe523f3337e3352b82f1ba5414ebafd45a477d33e3f644d9927d441480b3be2cb0d6f4c27a3b4c308120df1c22996,male_masculine,,teens,11,11
088f9facb11a1d6eb7792d22b8937df8583d4935e9789e2e326a350978aa38f93b266634d7bd4a303b484be3e1597ef53f1eef83270410cb0b9a05d9d0a284bc,,,,7,7
fb9fc2d2e953e4a7c19ad551c1c000b78011826ee391f3b9222d41865f887aba18d064f2f92503afc65ea8d0b1fa5d7be989890e39a7f65df9e553fdad69851d,male_masculine,,thirties,25,25
a9171de658df98a64116e76d83065b6f6d968d00bb31334e3ed4a00fb189619c69d947e06e45e0dc1ec0d6bfc5ce20e7e6bdf064d8342647b96677aa2c1dab31,male_masculine,,twenties,8,8
61cc6a6c4b785615b29c67a6683b317eb2b96e4debf5e0124327cc5ef66bfcf931ac12b96492e9b084343133f6b9a3589c8a9c5ce4661d561c5fbd89ab37232d,male_masculine,United States English,fourties,15,15
c043c36e90743d7ce5e6e028ae4728118fbd491d63813896416f547cb699648241273858cd40bdc0690242a62ecb87f2888025686ffbd050c5d5ab6d1bbb4633,,,,8,8
e98d85ca1586a1bd0b02974c194e07e68ebb6be4b6a20899093deaf018daa97f8b0793ab5ad14387d40f87d35160eb0bd0ccd1cb24b03304be38e29dcc6d730a,,,,5,5
0d5ce9fc7acb1a3bbdbd2eaaac9bed26e3208296263826327ef4094eb383db9153f836bfe4e9ce5bd4ef5cfc9c8af7c7ca32b3366fd55ef1010b8ee8f11ce302,male_masculine,United States English,teens,25,25
1d7bbdbc4100e1d1adfe93c1ae717148fbe7e2c7d6b057257c2a060bc1ec922c7d2deb60a4c61366878f821786446991381c86bc77efb0438d5953c055bdfde3,male_masculine,Malaysian English,thirties,10,10
fb2fdfa98b48e0deb500def2fde0c3bc99c7ae60f0bf70dece28568f7e6dc54ac5da7202ccb39927a4e38b0cccb8b58239f4806afb88db87a8e6747056c3797a,,,,6,6
72a26d0140853fafc24040af194f1e0327bf5b65a79148fedfe0c308bd98b04a407866bc7a89edc70682af85adbb14a29cc310bdf4e0628c88da6245eb8a398b,female_feminine,England English,twenties,8,8
110317a77e1cc7bec7be2469e6cb422e1bbc31646ced09fb2accd1155b07ebf84de15f40921cfca7c01414ae97ae040ca2dd8ac4c48e08f26ea44bfb6c96aa9d,male_masculine,United States English,twenties,11,11
571e533cc8ada41c6709b0628c0efc1bf3ef45fe08e12cc5b4d60c05e1578c7ffdfe8a50fb37b4a69076325ac6451f22301119f8945d34c336b3360956fcf2ae,,,,7,7
59003dfd648b19ff307c47988b95b80b076165b80d208a69ee8c9d7ded6ff4a4e1a3f43543ee036cc3a825cc720a44e6abe5df94d5734fed9e4a5d67b6b22edd,male_masculine,Australian English,thirties,7,7
6ba8987577c180d003f130cbe9ed9063fe85dc759751f3dd010d2fe2ea28d6b2e869aac8accf75ba989686545d87baf80ded577074637f20dd0a5eb258e8b9a8,male_masculine,,twenties,14,14
1463705a68d26a226d6c3a0556de754b3094ee8611fa697f3bd61a8a6da787f7bea40b68fcca88ed5c09fe5096b458a90cc8733d13c39e94903c0d15babbb61a,female_feminine,Australian English,fifties,18,18
e0bca1c7bdca865096dd7193fb9ea1c8d67a2ba9ed00c53e5bef6a9c1071eb36fa143a3f9ba775b5eee828eb93ea6773c02ff934e400eabe53f76c9c874eb05a,male_masculine,United States English,sixties,6,6
589730b269173cf17231603679543d2b66af98e9803fdeec9e9098b69f2eb15372a8becdc65ed6a1fc87dd56ff57e3e5dadb5f304fbcd64b920f04cd06d6ec75,,,,8,8
e82758924eb66f599ced138402da353e9f3e59cf84328b270278e12d4a3aea61397bea5ae34587b0cfaf6726d92dc6162a2723d4b71f76b81fcca397cbdd98ec,male_masculine,United States English,thirties,6,6
135c7e4ead1ca1b9eb46a23d1d0c6ba7aa02b5d8d340a96137a26ab4bc6ff454fbf7d10eb73a17bf0452cb6180f62ac82e739b997da9ad2b6cacff8c11a57a4e,,,,15,15
6dd6bec8ad2dbe1604e1953c96381531da4df6e12550e2f1343809f448724f6a2b77a2da8053e37685cbe88a04d13862a861c611d28ffd2acf8cfabc8c16bae7,,,,8,8
9465496d2dbd6c85ab97e30924a7719253e75ae726b077e5a419ed3d9e3964c970763d1f33654654ac9b0ed92dc36f08cfa92d934ad1b10d3619ac93c4eb4980,female_feminine,Australian English,fourties,5,5
2787df7be9667c4eead4e809047d6f9f1722a98a6a6099c6eaad22f586c24ac2b33bf95f87c1b74cabe73bd512335b6ed570bb6b56a11d7ad1398b7e189618cd,male_masculine,,thirties,15,15
89953d6eb61e6541b8e6ef09dca164ed4de5cf5a3784ba5b5e1e24bf04b5337ff88f5710e375c031a914b05834f40046307b50c8c2fa52a44742b2ff8a349986,female_feminine,United States English,thirties,14,14
1699078d9b02450970097a2f781b2f655b141ba0ca3c3fabd7b06444b5b376f06f727e757a0ea23ceed8f98f5b285b1fe2d508ef98d87cc4078ccef9c3109e59,male_masculine,United States English,teens,10,10
c4b1c5e2699b24940ca2aceae6f5ff4de7afb1a18d1aab3bd407635e742bf7eeb655102abf1899a11e3b6a2321bb8ed1ce4ccd163a56ea777c52f65582e421b9,,,,9,9
d351e196167ed8a9d181610dfc56685ca89b058832ab64fca0d8cdc6771e895be50a0e4e0d953d193c61c025a8b334619409bab1f1a240b6fbfeb77e2bb2f345,male_masculine,Filipino,twenties,20,20
ddbe47affb6dbfa908dcae44c2ae83de681141a218150b4dca1b66b4ed5b1fa4d7c0a67b6aa4c418a9f4a11f3af2d0e1034972eb06b1fcb0045f38bc41df0a2d,male_masculine,United States English,thirties,10,10
14e4cb11d03bfac0768c8c112900a31a80e3a179a02aa07fe6c57422df2018eca51f46519342bfc613e32dc971477ff195ea42eb62e26c6c7ca4f98c93aa2fff,female_feminine,United States English,fourties,11,11
461f0f072f22ddab7c2d3626cc089a33b04da02a433281c3e2678b044687f356b594e6ee09ab7e96847a249c691d993a244c149ba1ad772b90ee66664677636a,male_masculine,,twenties,9,9
8e730ebb16cb71fdfe0daf06c4f4b2965a2e7cdaa60e21caa8ddd173f793b2d53e87cf634916a8b73ce1366728b14a1070bfa2395eb2ce48e601c3b5a165f9cc,male_masculine,England English,fourties,5,5
d2597c59fb7987acbcbe27ec412f78e2ff533b6919c720fc8999e19c12eea4d6a9cb70df2a12c7b8e29e922c8f6eb50efd4fe0f584c17f04a45f85d5bd39aa5e,male_masculine,,twenties,7,7
6fa8b6828908650d5bd8cdc8d518ca68b4bba072b36abbc6cca0d14cfa4f9b38d8d8958ad11e74a2f279273502e0bafc3a855af6efa6e3fabc4b067c61076db8,male_masculine,,twenties,7,7
809f0941da3c46d89ee446cd274bedcedf1e24c48962bd15568155f3a095b30289ad8a9a1b76f7656151aa95af13d5b24c059490f09e93a66ac67d20b9cea3d9,male_masculine,Singaporean English,twenties,14,14
382f4245a3b24812183d2c38799177a6d68e62d9a43aa429bf81dd6565e5a26388d75cec250c591b0488baab33435a00c8cb5cdd451b742436a66f2587cc89bc,male_masculine,United States English,twenties,30,30
209e980f599a3b1e164e8e2507a577faf085a8ee20390af0ee64ec89a2caae2b16ac634c08da8f97eb069084afccff1ad31c076c4cb35ae39f79da398b5c65c6,,,,8,8
69771756aaa8210dbb4a51aa49acf33495ae2a14be556191b6549e1c3d5c81c116309536071aac3a7cf5855d3396bb8fab42f1d1776949f454ed8655fed7dabb,,,,5,5
46f28d2c788ae1e766ab781aba1f8556df16a464a74d2a296c3ec10fbefee70eaff73da3516d166a3057b046372e1a700950365dd4c4f5bb2338b5b226c4e632,male_masculine,United States English,fourties,15,15
3b9edd1faecd877406fbac1bc6911844e4ef55fdf7c79997c0d9290e2c9706febad5c63af813a8d8957e2701d7734b371ab9c47e3c4ee982d14fdeb4f6989074,,,,6,6
486c6454bd59347a1c6d59ec09f0c62058a0c3d6d1b10ad475b060cf8ceffe4393af760027fd493d38da17c5d1242c34be532040e49d96a9c502b8c3e7cad4ba,,,,39,30
585dbb1c95e8dacc369405ad59ed402451342ec6c3631da74534fe7850ad19c8dc82be7fb4bb560568418d296517ae41797dfa2aa804a8405e485d02b9ae3f10,,,,9,9
0cfe2bb4bb2cb4602f0520fa3f6a674481b94e92bd7c4eb6fe783ea76a95b3306d3180349bc565aad993fde72d50020be50c411217f891d16c2e7267c27c12b7,,,,7,7
5c81829e7f5ae43cc160745882888fefef819859251431cffe34b0d62e977f579c21e1ae81596f50961562c042d242085a7e5060cd4774145e20b6c3a8238ecb,,,,11,11
68cdc3bb227c485d9d47a6ceb8340fee765f5cb082032b20388b451c74a20a77a887b296fc1a9fd2205ad9c523fac9b1eb0b50717625a3a295e2320d9f4160b7,male_masculine,England English,sixties,12,12
29b1b47a23a33b8339e45f0cb63718b4da8cfda78ffcb34a004677b68485ecf38924b618cda68c52e0958fbb864f4c0c5b4d4de999ca5877fad9af23b6c7f8de,,,,16,16
594b3c6a1d1ef93d20c51839ff8a74da4a48bf4b6698fac9c3b35e946db93778ac3be7bd6ccd64bf7ecfa284a61d5ef2e1e0ae8806e4c75a77f8732e567d3541,male_masculine,England English,,6,6
fd42d123d6d0c27bfea689069529a2cdf6cd372c1479a0181d7d3c9f9034d420a86614c150e7f5c1e69299c3a29cd1d2d3c138cd10d7a72f777e6537dd6a4ec1,female_feminine,United States English,teens,36,30
c27c6e16c2a2d2670c56653e84d744b31f74255b22bfc8699efcb749c38b95ed1b52e3b58105fa25762b714a7e0d967c5dd72992e44c6ae5b48f7d689bc526d5,male_masculine,Canadian English,sixties,8,8
03f3325466b4f06b36014392d6c0e4ed61d6545604123449e277b335d269f33dd8f5cefb14df651ecd278b82bf9dcdd59e059aefa6332bbbe1ab88c0a10ef86f,male_masculine,Canadian English,thirties,5,5
0122f77f6981b048bd73d461957813817d64cc6b3029f843d30ba2c7252acd1a7b68aa3d735d9c71faa91fe83894e06960cd1fc0b1a3db10387541b218d96ff5,,,,5,5
a8c46d17294077e5bb3d298d6233c97ca06891c38df9196915346797501cb057d6ea29d9ec3e54101ec3396a766f8b6feaaa4bd319b02938d9d2fa822d167d09,,,,5,5
8b67e12fa47315ac084cd866b5a036bc5e3b4bbb7c32afcfcd55810de8b5c6d631030b5e3ff0d48474b4cd07aa507b277edc04b45b50f50d56a9673994b07dd8,male_masculine,United States English,fourties,13,13
897065325099d87493bcfb333795130992bfc7fc01153207daba386c1d1a5b9d965a1b3a526b8147e74e2353a5e7ea9e0e9119c5e6b9fd484309010c708413c7,,,,11,11
a4063873d7095fa68bdacb177c16605ea7f12444ecea8001345cc722b1e8a29b2c77044805f33a2bb80c78037ae76b7cde3dd3bce45a59f66540440ffbc98070,,,,24,24
e8886fdc5b64818ed14e5a382465a0213bb73318718b917f9607d45362dc215b5e3b8e3cd0e5519288828f79f5a5e0e40d814c447240187b22fb7e5015728f3c,,,,7,7
ad48770deac71f192eb426331d52c328786920bb5760269deab9486850b50817f8c0f5cca4d68ef841a67432c600001571104132afee94b97a0f667aa78d4f61,female_feminine,Canadian English,twenties,22,22
bdfae42357950843723d4c8de80d73b4bf3252d5e4fcec7eeb6878470dc0d12cabc9249ef1464aabea9adcbc96192f310c410cf27182bc7e552f61f44b564ab7,,,,11,11
cae90d177f97656414948b2dab95bbcfe65e1c146a5d6e483317a1cf97c911e65e053efd9fcae4780096efa462e0afa0f57243e9e647ae1937f8dd43758a86ee,,,,16,16
46e325bc549826f452d9237b7922e49f3fc6009e90c3b73527022ffe70031fcad33607f6bceba2bdccf6a05a9d2528fb84185debe5a338c0acbfba35785e26ee,female_feminine,"India and South Asia (India, Pakistan, Sri Lanka)",twenties,52,30
9b76a2fb7ac7d5b830741141b4c43634e2163cf21415698339ef3f86728fc09f9c764629b3f20369f7322818e0a7ca71413826de205df5e95b8485fc4b98dee8,female_feminine,"England English,Canadian English",twenties,47,30
97608b276555780a4e8f290fb7336abe064eedc4f0aa29f289a25756ab9c157d59898666345ea82cd192559222de9327d416cb393edcc707ff7cd4bc3ba5dbf8,,,,7,7
1b3622163b963aba2a6378ba1612674edf026ad5ade05e55b205723d45636701c2247dd45cbdf05fd7264c4b2006e07d483336fcbf48e1d97ecedb9679781f12,male_masculine,,thirties,19,19
dd7a9b21953a5c903473e3072793c485f1d23eb2b1f3344f1c7808c89c1f968707afed0233a8bb707e88870d817cbf3d5f89881e45cf1172e0fef8d8c3575d20,,,,16,16
1ecbe44783c5c602b608f18c9cfd86a4d2e24c82483f98c20e46858adc849facb7d9aa9932a724bf0c0505d20e834d237e3882cd7f3d221a390b808cd28cbccb,male_masculine,,thirties,5,5
87ee61f1d7531575515342d096224994b98315d32b86ccae44e0f92dccb662f9ba4bb188e8e46388b18484ea61b2320ae89f14598dd92641facd641996ce8bcd,,,,6,6
9c3a238f027fb71a5e8f8a0c41cffd52630de15952d967f512acd90c54ef8483db3e33afa21674b786bedf1b92b7d5778122a98b4524cffe1be151bcd725fbff,male_masculine,Australian English,sixties,29,29
77ee15c6541386bf53f92f6030ed7635c9dd17af5d5fd9e58419dfe8958808c7a65c75d768582dcdcd395961d8c23cf5cf42b1ec7e8bce44ab2cc7d2fd392f30,,,,16,16
16f3ca7223ced7c0d5ac0b5a8378b0c513427f5a2fd34ee2ba4c7ffe2e0c5a231a4f74f5c2969bb57e05555b229fdbaa76c510a0158fbe8c15990f189119813c,female_feminine,Canadian English,twenties,8,8
dc0079ac3347778077f4c546a9008caaf3149aa96504c1e61e39579ababec92ad263e2a167117165ed54d377c49941568fcd10b01943fc582e65eb280db6cde3,male_masculine,United States English,twenties,19,19
d12a863f003bcb7a4d449e761cb5b75413d743a7d7bb0873fb4c53f8bff28c5cf6a93468c47dc1fb2a80830bf831d5a1061a1ea1ee2a8ff7e9e5a3c3f93bf6ab,,,,8,8
0142f8ea06eabc6d860569a797ad8e2ba9045ca83ea01a55f40500e3e57feeac6cab2bb142203a5cc14959dc08602445bdfcec93659c06d63a82f2d00dde1d3b,male_masculine,,teens,20,20
64b45f91eec793d760ae999dc133299283188e7c9694ff23286c42ed0bb5ef07255e9392ca3ea1870648c7cd21dbfc371d18e8efd59efc2a33be39f0d09da18d,male_masculine,Canadian English,twenties,37,30
0a418a5678721353da80d2ca2abb89df1cf6da912135762ff0b046ee50725ade5564d71329e2bac85ce57069b17818d51b24b7db84f0440758860882d5af9c48,male_masculine,United States English,fifties,53,30
930a2de30588e75ac2f7c9d4af8063b809e12803da73c00325812db4b38a0ddae9748d567841eb1d6430572178f008503f9247715fbd8b8e5ebbfb8ec59c9660,,,,7,7
9c9f9dccc7daa91a521fbafd9034be60b8ff297054102d2fdb87ba9209468736b3d3f387ea0712eaf6081eaaf986b10eedf03639a7dae6f842c4cb214e10fd43,male_masculine,United States English,thirties,27,27
b2fb08aa770768561a08310f80b6a1de18b09e155377dee3b984cfcfcf220ba6f0500f4667c0a207ceb2bea18a7702e014378a64f2d6eeb00449778cbbea59fe,male_masculine,United States English,twenties,8,8
7738854112c29c5b1ad80b436353488e5d25e53d418342bf2f8fc24bb161627e673be55570ac3bcf70cd1b377adaa2774ea02f4f7f201b11f8f7efbb96a09fb0,male_masculine,United States English,twenties,10,10
5b640fc125539a16053d335b5042cb0945de8909bafaa3d0619d62b4de0528dd75f4980efea9b308e9f7082ef9223748e0f2bc91b543b53a7acc93b3233fc8cc,,,,5,5
8d0b003d968216c0b59619985a9393b2130fa00c2f38b6aea989f18ecc904b4c9b722db2c2d9b3306e401d2496fc096a9f2eed8675772f8e0f5ecd18abbc1081,male_masculine,,teens,6,6
40233099ba9a46caffea17b5e31dedfdd90a7bdc8ef2e36a12ac2f7d61d12186a922d9ff4e041f473c9daa53af22764f33aa4f775cca8b52ae98ec5de2ceeff3,,,,9,9
2753f674c090ae797889c571f83245708600bc11e4e78115118093a811523fe5f7eee442e96d3926734f49da3c601d803c8e4402e076ae1ea6dc04ebf630ea20,female_feminine,United States English,thirties,18,18
e9a8bde48554f991aded558f49932375e68808a86d902b98bf80b02261f4854f8c9c80cb31f26a814d9d03230e62a9e7760ec9e8b396bced4d806110e2b316f1,male_masculine,United States English,fifties,11,11
a4b8fb516632f6c414eca08a90ab564e9c1f088e4c6f6b877de52592651eac58bc49cd58473a31269e981ef5c8d51ddede308a4d804ec47be764013c2d8e3276,,,,14,14
273c198c2dac149b3b3a5066ba43a8a488e7494caa9d3668d12a64d14856e380976e1ad19412c67c91b39eb6eac07b44e42ac716b9bc5c6d7ef2acfcc7f12b40,male_masculine,,teens,17,17
ed5fc8d80cf23c7987345a468121d1253e6385dc4120fddddf071a7013cb43f056fbfeaa911cc21812a3a1fd528b61797e9e8ed2c1b4a4cb77abd7ea1d73361b,,,,22,22
d7feec47b14ed672612eddbd225862c40d72fd87bc3750e98f6f96e589061313304af245d56d103e439be5834b8d5a0e4e49cb9e8c06cc848b2869c87edf1314,male_masculine,United States English,thirties,18,18
c7b84ffd1096eeeaddb0e565d2c8c4a410d044f84fab176d5531aec09cbb2b7425201979f1605d3b70db1d25ee1b5f4e19f76a2fbf79db3455b0c6b084ee57f3,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",twenties,12,12
03ac926a15e7695d5c933f46dc82e483ccda96ff8f00f4ff33363cd004c7a97ad5fd42f1768a5740aa71fb535cb55cee2e69b22384acf8264efeb55146a061a7,female_feminine,England English,thirties,16,16
e4eeb56eba32af5621eecf23b9f024b9fa5da8af1fd73cb0adf36e482bbb389d9ceaf3e1f6fd3f5dee091f31bd46fbeaee346aae62ecfdfdb192c15620770d10,female_feminine,,sixties,6,6
f64efdead095df4ee7cab0779941688f071b8481617ac84d3b0219ece8d1e53ebaf30a49bec49a8248a27e3d49badb9947bfd8e80b23975d4fb68ccc02018d09,male_masculine,England English,twenties,70,30
1cbb39bad32edd7f2cf0ce9fbf31c381b72306f951d451e8fa12c28c50beb1e81556aea557f3d36dc460343b5430161b3a61e0347fb9d47feb0fa73124739c09,male_masculine,United States English,twenties,13,13
1b4d470dc9025ec55a416629677f034713e69ab75060183d7c9a2a0a42e30550a1b91acf7017b33956e0b2ff5ca4185c777ad3063011777bb0cbad54a8dbe14a,,,,6,6
5cd00a0c3644c63c67f6636e9f312fc9b1dfdcc58a6328d3979e09ab9651946f1104c5020a3d2e3c4a672ce4f7950e7bdf54ee4b21c32c5fae03d9857ed99400,male_masculine,"West Indies and Bermuda (Bahamas, Bermuda, Jamaica, Trinidad)",twenties,11,11
b38b88f0aa5821ad43960f48955ffef20324a589315f9c4e81687154da0246c7617784b3c28a4af21eb98a7413713ac1a7add9e3f3b6a14906796780e9126d44,male_masculine,United States English,twenties,43,30
48528338442073e08f7886e133be1f7f773562a5c0257c0f3c33e19edf5de29dcefe46b9a0e497820295177ae021e53c9518185178f98612c169580ff3a07084,male_masculine,United States English,twenties,42,30
0b37b4057726a821a42a700c02e374873d59bf25750840f82504d715e338128026924e3a9f58f4c9df0efb1f3b767e4afcade145cba036375ef209acdfd13355,female_feminine,United States English,fifties,9,9
6037d95b77f69b63c72dc3ec59ec1a85808a004ad5b1b9930feb5d1fd3aaf6298209906c632110ba49c5814ac8adfb58d3d435381b247a1502b8888afeb930cb,,,,11,11
4d4c3c3fadcdbe1161c93a034ea53a80192f1d60cbda063bbe836e94d9db7ff5b6790929242d3ddae222a3e18b50a6597e2d41171b8d020104061eb465a777f8,male_masculine,England English,fifties,5,5
257ba65a85787e9e85950bbdfff296b3974802c1900f632f33e8d4bc64ef0e6ff92279d0715652af10d9323152f049b341d405258dff66c324aba0fd7b128b26,male_masculine,Irish English,fourties,16,16
1faab60df2851ca6b1d27833a5042488536dae9922d7b2ac7c9e9adcc942ede78b9ddcd3c017e2c3162662ac5b8365d121c68049c4569b22dd13546419cd20f3,,,,5,5
ef818dc4fb4ba68cf3480831fae06b94b52ca2402782bc8298ffa640890f16844cf27fb05422be6ed243256af4d3fa10d8b304ae377b4aa90fe91ded457f364f,male_masculine,,twenties,12,12
c2144e391abed204b87d4d24a693d7faf70b3b636cbae9aedf3b7570a9716a0a2492aa7dc0a40fa4780ce14880fc4f1bb04ca0153406daee248f1890ed7daf2f,female_feminine,United States English,thirties,7,7
9fb6e513bb251b4ce12754b59238ee8fc122b473b8cdbabe1f5b662ea28659d319855bc060984217ef7e3e526bf5be6a109647306860171bc0c55a75c8a6fa84,female_feminine,,thirties,20,20
f26f5a53f22be056a8d85d4dd30e7d8be697ab7c6a448771345d8334295607d296ad2199eb40416f5e1d52d64d1e6d9182d46d9e3d80a9d865254ce3614e97f5,male_masculine,United States English,thirties,22,22
5b7836228c5552c54f96c66024d96657de8cc343d7531bdef5b5a3776610c1f532638bcd5e829cc6749b1ba23d989a5fae2095bd8801d63781dadbf1d62cb2ae,,,,41,30
7072c3cdd80eb9436e269635b6a77b4af5f6f7004bdbb0cc5b3d155ab53894e9128758d4f10f1608310144171b5ac4e0eda179a00aa9bfc7373cc69beec03cc2,male_masculine,United States English,thirties,38,30
ae9c478086baccf8171cf9aaee06956145b19b4c07cafc10c77738e51d9071dc040810601be3493bcf063cb17c2d3400397549901a8258033239dc02ca67339f,male_masculine,Australian English,sixties,22,22
66072df1b5c219479825425665e89d39940677a9e02b9255462d54ca011c01807f76168f12a39b15394037ba30cd45fac5ba6aebf5041bdf4b55b74b4d2d8482,male_masculine,,twenties,6,6
586b8d2a60a9f5a3c8d021a43976804d4df3d781fd3577fd3234137bb5a3d4539dc287d310a54f1bdce1e54c697e4680d6f82c54b973978bdbbdf5b22c7e9949,,,,7,7
6260c56dee2190138adb992566cb53db21de9942d654b44e46822d594df6acf4fa01ca0b9632a89c09a165c62c114d50eb495cc3a1bac340e7d3ccca1e67f37b,male_masculine,United States English,teens,10,10
8be0c4f2daa1ec1fd815cd2b4212f0837010bf505d0d8e4c3967945cf020a197527941c03f76eab0fd42a4acf8b3b2e1a57287d8da48c425eac9884486ba9c5f,,,,6,6
7f61dcbf6a645d151839ed937197c2cfa3543f5190b20f448e0388487d5e1a277e6ad8a0931abee248b3bdf795d8a75c2dc18d968f6ba682d8893e10d9ca8f5d,male_masculine,United States English,thirties,5,5
13afd959fea1ee85bc3541fff5df2fa921ec7e71f3cc9aa989bc8c1fe2a9874c3c300da245be6664a88bdf05375d5a692001bd29409fe8ad3be88e7cca85aa92,,United States English,,33,30
82db0aaa96cc481a275b587be8508837e2d48fd05f95513d8bd8a6ec665d1c8b306621d9016398a8533c3544e1341daa39f8669ad4cfd701a0a4973ad1990c65,female_feminine,,teens,16,16
55367d813b8219a384b69cee3a39f352378bbb19bdb6aaed922c60f00f560e2caeaf3edefa1c56daf5ed569153e69336652571239a56f8cec501487fc3c43e73,female_feminine,England English,twenties,20,20
f7802ab4eac2b1cdc9caae8c090ac707556e5c90f1f8f43c80dbd4d795dbbebda8000ff86f6a2c677af17c5b5a2bb74e24e5d206013153968f7a43b499145669,,,,17,17
c93a978042743f965d736e96b563187d1ad2e02d0a3907d89906fd73f32eb0425fcdf4bbe3784551a63959bed98f3f322330386e3dec1744b0b4311edf6ae6ec,female_feminine,,twenties,9,9
885461e7ae0c191bed6e08686504ddee6a2bcaafcb5e1c0724841c942e47217db5d9c744fc1999c3b537038c65756a476f5d0f0837dd27c3e978b2144e5a91c4,,,,10,10
27cef4ad56566a942af2790c2e0b104d9bbc67ad23c8e81d64279f5cd7bbfbac81f96b0aa425e3f60258444ac83197c7d823821ae2e0b08636bb8d3dacf57cb4,male_masculine,,fifties,5,5
3d604c3cfa01227fcc8254fe35fca95037646d6818e7314bb84a94d7f380cd93185454f8bf53f45efa378d3ce6ceccdefba93648d38f709dcfd3d436cb9a5450,male_masculine,,fourties,11,11
84d2314892d2c0d2b16839d5fd733e00d5a6d506bdeaa4bdd9f09c15cc1584b3f37dbc6df15507027ac056a386bd70d7344690eab9fb1e2d9ddc43ebc70ecee5,,,,24,24
bd8aea2d079d11ba428ec472f9c2c0665f234993d6553d5b471db8c1489368966733a3be763ee8ef3d74d73b1b8258bd2410687767f314d801922fa52d38a1ca,female_feminine,"India and South Asia (India, Pakistan, Sri Lanka)",teens,10,10
a957f82350a723026fcf31d6b1dfcabb8c9e62a8fdcd9565c5311f4db8b492674d2c9369d581d60f57a860dc0092e166d4a99300b9e910b0bc719c3564e9bda6,male_masculine,United States English,twenties,5,5
70ffd08c583e46819634e05f40750651a3babd866776390e47faf012da98f511edd6113f6b041a8745241aa08f72c5e01c21e833ecd4923b9f04ecc45a861712,,,,8,8
e97b6b94a53900469705af1de6586068b166b5c2a2f8cb739789686ffcf6a201f4c4065b3e8eb91592ac8f8b68dabe6548e5c4933052500adfcbb0d37b327876,,,,12,12
1929ba4e5c7b86c6e4b2492ff2c9dfb763ec10473d1146cc4252d756ee62104231d647dfef2c9efab75f9b9756e8a7992042a7817a48a96387322d6d7efcde02,,,,7,7
a14a19e94d85e745671b0b08429ab5766d829cbefd2d70a8613acdf983662056e86597c9826cc0b41d65bf245f8848a085725aa67b1a6e478ae2fb0fea8493ea,,,,10,10
2bdc72a0201343c1fb0d9f8911422ed5c3bd11bfff47aa2eb3e8139ef262fd43fc82ec8662187a13c634a73f743bbd56901ff8cbb3d71c85dafb4b2d8cee8fe8,male_masculine,United States English,seventies,17,17
a95e7085992ec69cbe6db90342cd01787707409de9b7497e145930dc3b8b5c67649fb938d99a6eb7fdcb5f27d385c77d8d1169b95cb6285d41dffb6aac9c916b,male_masculine,United States English,twenties,6,6
0e70566dc6943012b8c678a9fa9987ae09b1a6fd7ca4b8284e294131bb4243f615f6955db62e4c94eed27e1e1cd793073973663d64f36920958975dfa2bcd125,male_masculine,Canadian English,thirties,20,20
e66fcc08cf97c965fef00ed7bb2af5327a39368d1a704d8c25fb2fc0b10f9e8b238075461cd38321a03cdf0859985d5eb57a5f4d541cd8c2a5c06a638f84bbba,,,,76,30
7dd8b2a1708518b7b5c189b134c502ad54627ee89aefb98ec0f781df6e63ec2454fec2416d0579a978c215d98aeaa7a0ea1fe5e7f28d0279b0caa3c308a342d0,,,,46,30
1db8fda02ed93c18e2fc25fe68f7f387b05ec87c61ffa76f9712aa2196576d75edbc446e3c729deee04da12a8378970e05809c0ce429a79d20504933725b24b7,male_masculine,Filipino,twenties,50,30
