speaker_id,sex,accent,age,n_total,n_kept
757beaeb3dcab1faa1135fbbebc9a4315e7a569f749fbe21a8816905a981bec0b5aa2fe402d60d902cbc2fcaadbd204e02d7a72d388b389e9d7ff3b170f879e1,male_masculine,Northern Irish,fourties,722,12
7586972828cb14b30651404265baa4b9b8893ea7627c753195db738c56f356dfc218bf49b97bc25be6d57e89b64e9a58a92b077f9836bda09c405c0bd5f6d992,male_masculine,United States English,thirties,19,12
75b353a386b65e824516d348293b6a1a0332c1cf6b84f8df69c58d2e2858dc1ac0084caa273d4b6a2615fd9df8d3586623514022c048a2b8d48498c1236562c7,,,,14,12
75d85d37e94dfbaec78cd8166b6eadcc1e6d1eb69ba72e44a919e99282cd8bf029b0680a028f2624223fde6077e16dfb172ba76f254144f7be80f666035cdcd1,male_masculine,United States English,twenties,21,12
7606c9e1bbfc6ce41565a075ca737ceeeb5037f5a0407f904046eba8e068ed953726ee39fcaddf9789fb2b560e82cd46a31e367cc95e3586ed76e08cd265c190,male_masculine,England English,teens,15,12
761d22ef48dfd9b136666009e6bc961cfcd805e90b6dbd795f7f1d8b9969e8123d2d033cd3d97f8590dcec64af6d038af129fd45331dab5ec64fedecd86f6f62,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",twenties,13,12
7633e88d8d94bc5abe8814aec0a3388da1ca9d3355c359259eaa42413bd56892583a8343a89ea0e4bc6827214421325a8b9761c17b4a4b93f430669d4e081e13,,,,71,12
7638c31df3d76068804aff7b183a07af9bbee296cdad7ac10b19c7f96a420728e5f15725ef57ef8e005b8dd6bed05e35663aa72e4951ef03f70bb04b1afa1ae0,female_feminine,"Southern African (South Africa, Zimbabwe, Namibia)",teens,17,12
765eb7b336c85e990a7bd81298fe7a7fde540e15fd08d1645cfe4d8ff1d893bf9c3eeead1dd13c1eaf7a936a264b1357f4ee8d7d4e0a44722ffeee2ccc20cf88,male_masculine,Canadian English,fifties,30,12
7688224a9aabbb31664f901255c27981f24e5ef557fc3d1d530e95ba9a1bac367ed73b6ab5f3b21a5b92238c52bfc1bf9ee5b5276d2094093504a9974245f033,,Canadian English,twenties,13,12
7691c6d88abf0ea4dd82b8c1c34905b72d42a44c71198603796eb7273b01dff9e21db0f73cf3c387264188e3dd5c9802a75ca5e8a1dd9b36cf57197b5cf1e14c,male_masculine,England English,thirties,23,12
7694c15be6003cea084dcb0b89771a778344c0025155cd0fbba5c0811c161080be39b986a8ce46c4dfb7fb10e99548c79c02a2714c05933d2fdcf4b8a16d7dbc,female_feminine,Canadian English,,14,12
76a99ec947c44f6a1cac54c9cd8c501da2ccdaacc7965ce977d75f17de13e211675fe4ebd2d3ad9dd5605ab83f8061a2c12f5f0231abf123a942a8aa8292e96d,,,,19,12
76bbaf1884947dba9fbbc779d5629ba924dfbfe94544e285b68b44308a4c5a0a3a45a85688c94b0131e0b650093bfe075248526cf9cb96df73e41e01916c1897,female_feminine,United States English,teens,13,12
76c9f8a8f018cb1a1837f237862266e5e4558b176f18afa1692f9061136d7ed1220f71b4dc61d1afd073d6632d2cb497c30d8222c299c6a65184c32128c535a7,male_masculine,,fourties,163,12
76fd466400956ea396fbb86b0b58805ee49da0fb7acd9401d54bbf0f5e1e8255671e6b574bb475be18dd651afc7f296bfba7f41ad0fdd5ef290b60a22efac802,female_feminine,United States English,sixties,32,12
771662210642ca9e2f17135f7a66db7f250f7f7bc6d9b3e3475b19d375389bcf6d1979c9a58a21cc866543ad80ab0e9641158290b7f6a9e1d0aad1635c730ab4,male_masculine,Australian English,fourties,25,12
772eef15573542ed62f2e6d421ec931ee92e8d6f18421dc35de5ad7c6123916fc02da3e3501bcba3c14b4dbc351cf8475729412ee1bc60150f37dca17fcdb918,male_masculine,"United States English,Southwestern United States English",teens,17,12
775fef6e84f6c3a62fb57b88053687b86daf7f9222cca8367096a696630a356c62b8881486445a90947769221d57d62c27a8829ec6395f6560dce08df250e7cb,female_feminine,United States English,teens,20,12
777b80baf475ddc3f2ea1ac95c3b73aad799e9e878a03b790bac7e597dbb6492e01cc0f3d90cc12a5ce03c4772ec435b0aecce1883b422634a6564a1b97062a0,male_masculine,England English,fourties,26,12
777c014d742cdcc2e612ea2ab56d64c9b5b50f5074fef5465a5ac998e17862b2caeb950f63594c77c7fd298c458efcf0a65bed17b65b873c49e22ef7431f74fd,male_masculine,England English,twenties,75,12
77d08e526d6908dc5b02963e061f5ae653ce3325fc824223c89524a1f03bca897218c037e656132592fc27bc8bdfc22970bc06722cb8ff3cad095876324d6de3,male_masculine,,thirties,12,12
784fdb62855d0c97c4479de4403e3b01103a92d862efb0f05c811055d18d3bb55d341eaa82c71ed6e7b430f283b0feadd05a9eae8633b5248cdbc6ebd6b63e6e,,,,17,12
7855ff6d88432b319f182e7e477d6f00378a76fa5ea5a7aeddc8ca2e6f3d5921d6fe9b86450d169571ebe423c9fc544e5c513b7842a436a8114b2fd1f829d9a0,,,,14,12
78898e245d797bffec906b7fe62816915d8ce9bf3e854bb0411f64ec976b051e89bd6846aa8054dcbd90a96458d7c30f96b9d905e41c530cae4a3b38f71c6020,,Australian English,fourties,30,12
789d863c027a97abde6cfbb3a9904cb743311e7ab435f770efd8f62fef88e3a00f625f635b204a59b46c73bafc3fdb1638e1c783150d87c279cf319d01fc1230,male_masculine,,thirties,17,12
78ca0ffb2fcc4c3e052a9477b13abe24f6a280a551dc5153b4a1efd8b64adc6fd7bc406d4b4e94bf2876eab391106c45df5d5d0e9265e82eea9908d82a4ffc0f,,,,18,12
78e67a34deebfed9ef9d720972eaebd3a138784a3723ecace2322726c5a8eb3718d7579066979215dbba7594d60428fb10d5f52a5477a8f12c6392d15b8007f0,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",fifties,22,12
7901622282b4a34e1b1367e79c8435281595ba66942f5bcd6a63be9d03f1853b9a78cfe7751b28d704b0b71ef0622d4f2286b307c4c4232841726caa7d102f03,male_masculine,United States English,fifties,86,12
7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f,,Australian English,teens,718,12
7992ee59c8a9af9b74fd6f0cc12eaee3da35f588ff19c8859c39fb46d64da542518c2cbe3f8d7657ed6838f721781f9bbb0c82bc15bf31fb662c88b124ba6494,female_feminine,"India and South Asia (India, Pakistan, Sri Lanka)",twenties,106,12
79a2af29d0a1f58c729aa44f71adaab4cb20e6243f8c1d92f22073598e157313564fd3db018b72ee34acb041bd9b17ebc16c975ed841812fc4dd82dc1b6c1b11,,,,20,12
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf,male_masculine,"southern United States,United States English",fifties,41,12
79d506fadbab047b1425e5aba0815d0e3452b06a461517fdca4f91fbeb6af216186e069a21b48c588647b5207029d4d680de13af37a465c2acdca8b6104ca9c6,male_masculine,United States English,twenties,17,12
7a79ef86945a0ed5e5053d368f18efed75b430b67b8d9b56ed1c4554cf876ed1cb4929c6521da2b4deec0a6411608947dee178aad65656c62cf1f07795ae91f5,,,,15,12
7a8749b1697ff3b5923774794122a1174a61366aad11cef0bfa9df55d8b83bfe34b27395a07e208b267f85c9c8987a0ffa1738c454157df397ae5899171458ec,male_masculine,United States English,twenties,15,12
7aa83f58dc5c2a0eb075195d1a83aa972a41082b245d85c456cf6dc3456e0ebdb8f6a26b16c30fcee8c01ed5f3bad1c00208906fd8a375141a8452adaed24ad3,male_masculine,United States English,fifties,14,12
7ac1a27571479281faa6d515a80d45b681c7a06e8bc5ae6805c6712c934805b3b3113cc41931f2a6aadc5bebdd9b9b57843cc40f11041414fd12814ca43241c3,female_feminine,,thirties,20,12
7ad2029306886cdc6a2c4a57bfa0c359c68386f1b5131b0b81fb1e27cf71bd3dc76da3dde0b13df0b786877b85e8da0b00491bf8648f5e350ed8053e3efe5779,male_masculine,,fifties,25,12
7af4e22e90bce9b4286c0deb6dfaf511ffe894b32d564e69044ae2b5d3ffc424cd5887a20fbb34888ecae4984d15571b02cb3fdb59d25d9a3db52615a31d0724,female_feminine,United States English,fourties,12,12
7b24e8484a798a8bd3dc1a760e70c495bf4bff4c5634a86157a08bb9623b848d668d63a2e4138f0060997cc6378f99d070d0bf8111fdbe5c7363a821191f6964,female_feminine,United States English,fifties,21,12
7b9dc25d5e538cb502cefd188609db8550981c0c1906f3e4538bee9be19ac559d63e1ccdff8125355b19a679f5ec02def2d344beffa23bf983890c964d9b3fa5,male_masculine,United States English,fifties,13,12
7bdefe2c594a8c906739704f34372ebb2d5bf219ec9abd285620467049be3c6e1007f5eeb31abbe4f7841dcf377b8359175987e55a760d5be1bce17d5edc3298,,,,22,12
7bf8e335b222c8f3eceaee7f9a0e4ada4d4de7d2fa39b6503a2fddb8334e437ba9cd1c7ad266a08048d0a324e2e1147e57b7befa84d4abdaa17a7209b9854567,,,,28,12
7cba7455872358bbbe6c8a326277149048dffe1eca34ea97f1320da2bb407fbe160493c6f1a51384199ef75c23c4c231aa78a6b84428b58b7ab70bb73882ab91,female_feminine,United States English,fifties,29,12
7cbf197695734dc82496550a5fbeb46d23378a16671b190f0556f7fc8185ee4c28ab92565fbd17f913675a17b0fb3a5da8496a551780ed24266e7da98057333c,female_feminine,United States English,fifties,33,12
7cc59b14ae724f03415b6d2eb49e91cbbd19931913408dd4cd4cde6fe343797c15f354455693dbf53aea797bb98745fa418cd78a3758ee311e19960854ca6550,female_feminine,United States English,twenties,27,12
7ce379e42f7926966aca16881f0bdb9521411e512a5b11b0ade53dd83b4cfab3789603d119c5ecfeb26e14326ac66c52805d12e26f104f0dd80045ca70fef671,male_masculine,,twenties,22,12
7ce7de807de174dee3854078e727107275c340b012acc4333e8946d07122b98537af3e1bcfcc9898a01fde08967b68ea2c0c5b4f5e2ada69295377c558cd62e8,,,,12,12
7d89888d2dc2478869e150f8c2d646bc7d0de416b2c925acc04bcc2745b2a6ef8798c24d350c2b002a34badb69399a0407a8341e0aafbe686ef88fd8ce78fba2,male_masculine,United States English,twenties,19,12
7d9d8ccf4626da839b01c03f960709f6cedbb924637ff9b911869c6e2eb596e590118425d6592dac712e59fffd184419735341d912bd8a2eb08086a84c2b1f30,male_masculine,United States English,twenties,18,12
7d9e644e7f28d0a377509ecd889069a0f74a90c48622a4cc14b78bc03290c21daa67d8755f270b65dc808f3a97cf20da469598ddc7a7ee27258c93ff377a08af,male_masculine,Irish English,thirties,18,12
7dacf336d93ba05e4c7b3474a1f6dcfc3bac970bbb20f90b28147b671b037da1a9cca30b8ca665a8049f40ad78e344511a0add018b5542ad00d2eb4d686f68b8,,,,16,12
7dd8b2a1708518b7b5c189b134c502ad54627ee89aefb98ec0f781df6e63ec2454fec2416d0579a978c215d98aeaa7a0ea1fe5e7f28d0279b0caa3c308a342d0,,,,20,12
7dfd6acca5b431070db94f4efbef97d358c94bb53ad9e248b9a2d6ae3e6d5140040c433e06fc5558c93398b8f74950fb78b4b31e220b1b5520dc80128bf68099,,,,13,12
7e70784fb02313bd599af88043d8abfdb5aedba92f0824af52152f3fdf95ad049fb7abb6789f163240ff079782adefd91596ec409faa13418347bec58819a582,,England English,,90,12
7ec39bb3cb8524d5c37c47ad31a657957eaa6d92cfffa5946f73dd3d7a9009b5ea24cdec98407e393434731f6115432bf7e1ce474a844a233d9c08accd6b90f7,female_feminine,,twenties,15,12
7ee4652a364c56cfe0e61f20c26c2de1eeafa01fd5add3d4caed72d340fb1738e9cccf80bb643032b8b9ebcf16c83cdb190ef3ab131bc6e76c167a426e70b22e,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",twenties,159,12
7eff9a54bdb0619deffda7609d5b8565278e3328de99e63908be2a37c1ad16516240b9c92bc6b68d8130b20dc556f57005dc053f4874a49589f5971a31b97e98,female_feminine,United States English,sixties,744,12
7f2ac695b615e8507dc88935ce14db8a51f71c51e16b6acbcc659ed63a79a80e6fedfcfcc15c24c962e64c10abddb1e92e2fada2f7192cbbaa9ba8c95f4d7d06,male_masculine,England English,twenties,23,12
7f55dbc6e45dedc175e0c4d01bb1681fad7e049f800886e31b6d801501427e3c3aaf04aa952d44204e5963280ac910082e937059206b2e4bc1d3e11e4ccc610f,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",twenties,17,12
8002e8b85821331d174fea251075854ede97323833acac3caabc3cdcc0ab752009f67f56efc5b78c7c2bfa19c3acdd04959959daf9fef22e521ae28b51442944,male_masculine,,thirties,12,12
806ac6b75036e881e18c33b28e86962c0b40e8626f7dec73ba79ca53f3677304372cacefe111eafa8d1d0a34782e50f0cad65e5acfdf57efdaed2a6d4e980acc,male_masculine,United States English,fifties,17,12
80bc1b579e4a1c2654bd8c5c672178cc6a45f1d7694d204330b3aeb0fa70f15c1051ca0d347484faf2a1bdf994da8f7da5e1723a05528ebb39e6236ce39e5591,,,,13,12
80d8eb11c5467dc78a4125d9eb05479f57230629ff85f13362538e279f9f3f8dcc00b10088e4c10463b8f85b171c52c417c31cdb38c6fba98723a8d7ecb622b0,male_masculine,United States English,twenties,13,12
81a3d33314bc9ab9c27c64bd296e0768cfc8c957b296bddebf76e8565f01f02ff24812eaf8c509f4eef3806f4f268951ad5448cf538973859720e4bd3c26c5e3,female_feminine,,twenties,16,12
81b34a2d686cc4433b92addf6f7336fdc5082afa37315b9580d4bd6d2597db5f3b6864543e4c8c4768ca1f154db1aa4df8936a4a6415bc41163e00a6426fcef5,male_masculine,,twenties,13,12
81dbaea33265d17ed88637c25a73799fd22adcf41fc715e222acc60f6a809fdaa90f5bb01b6d259b9f79d8ee798dd81cad8efe563e9a28ce2ed38216be05b1c1,male_masculine,United States English,twenties,12,12
81f6c6f90817a8f196da1843163f8aeebc92a3ab259c95b0fa8803dcab26b190ccc5ff9531baae3a70e4523c599892277801a3de49d96e30c62c48d1d71287fd,female_feminine,,thirties,55,12
822615f9eee2a8c3acbd3fd8b0848665de18ae6e742184d20b206fb868f7460bfbfaf62db23a7ffb7168d232018f685527ecdfb9ee8f2a3b56127abece57f6b5,male_masculine,,thirties,17,12
82483fb20f4fdbe7a0c0fa14fcd5b5fae30ba1f6fb6544188853d892170639578185218c72510b4baef2b038944304f7fec954db2571fa04afe94412b500af19,male_masculine,,fourties,13,12
826e691d1e77a31acb17eff8bf239fc97b617468395185184b57b00f7dcf9cd6262897fea975bf1ba321b03a5e75555f39f2bf90a20552e6435eebec3d3293c5,male_masculine,United States English,fourties,12,12
82a98fdf05c1e76fc76936cd824edfb92ebd886536ef29c3cd09b62ba0ac95de42de554032ff4891341546eca87ce520225fbac5c22d876d2f72989028e18d89,male_masculine,United States English,thirties,18,12
82e9aa22833599ffc86402835c3c4feb25ce199b361b652b6c33389bdfd5bda26035fe96f4a3d0edc75ba124c5960e8980196defd1628ed0784692fa3631d593,male_masculine,United States English,twenties,72,12
82f06e82477cf1a991584b9406a52c4b768b4c082b4526d595e225d6990da57bcd82115c85b7e4ee9489ebcec5bc35470d4006212e2999ce1cc64fa5191dfd98,male_masculine,England English,fourties,16,12
82f6efc51109b0bf49ddffc1c25f741e829f97693190472af40ef149afc34810117bcf347aa5dc553239a149ca670eb50780f5aa54c5744c7406ea577fb9de23,female_feminine,England English,thirties,18,12
8320d3cb4e4e3a6074d745f913ebafc3304791fdd0eb4ca66766461ceae2702222388b52e358267c5176fd5063d138099c11201164a7c9ad96f258cb1d9b987f,male_masculine,United States English,teens,25,12
832bb86f24f3213639c5f3cc068d80e84d50648d291b9b450839d04d4cacf8a3f143b984b99a764ba84ad7e191a5de8abb17bebd4437d8ef2f54398ced73c8fd,,,,15,12
836346e2e63480d1d9fa99135af6df7f57bb6b5b2a5faccba6f0deed3664fc603e17bc684b04ef3797c8d022c1916b10694d232e1710076e6cf5137b8e3bf811,male_masculine,"Southern African (South Africa, Zimbabwe, Namibia)",sixties,32,12
836e5d7c51f39b4e0cc92be6aaea61ca95a1e21fa4edbc33821cf5ce87e871541daa18634876b42b19e38765491a1a16b1c1d28b4dec833a52a31b2cc15c643f,,United States English,thirties,21,12
837a3233fdbada60146200471a6a316284e1c1459e3304840b6919cc36693ca4e103926105e98b9cd7907845ee2872ce3f42db40871d2a9622058c95ba89647a,,United States English,twenties,16,12
83af1e6f2f8a7212942ea72a0e097950e8e965b171e1934bea3800bc6ae6ef37a4ef91d9950c9d753bf5817fcd23729ef8f376722b35a9a8f8611035166f16d5,male_masculine,United States English,thirties,14,12
83ea7bf72cf6dbf761a5cc956e93f24622ab0a1f4f84086c03d3b8dcda396ba723cfdbe487e86a9378536c0b21897e1cc865589ce5ae4674549e1ec9d7ea8d7b,female_feminine,United States English,twenties,57,12
83f822a798ac78493e33f7c97af318a527df86de639f606e4f9bd2ad922ac3ab0254d5641bee6dc6fe45a6730a8549840ec03796b28a0e3a0661d0170624c13a,male_masculine,United States English,fourties,15,12
84011026a6a08b176b04081decf7db663d83d5e8aed0a2bdf8d8c06772335ca21e4771f2b61e78994a3a477da13c61fc4db7245acb78b15fb7ea6ed5e32feb72,male_masculine,,twenties,13,12
8449194e8b74b81d761d7a3786cdd5d099aff4f33737c7f476edf3435c3eb483ff6d6515d153c7cfb9193821f01a3a0bd6b049740b029acd7b1488df9bd579d8,female_feminine,Australian English,twenties,292,12
848082800df218ca2cc8ded0dce86c063abf8716a311e230b113327a733d7fbc92b427824358a272cb1ed9da3201daa058ec1432f262690c123ede4e48f374f1,male_masculine,England English,twenties,35,12
84851325d788471ecbe1f5dae31c3694c779bc917a4c6d5ea31f8181f28f15c9e5c2bab85850108c5c5b78f6086b040cd5322fa143ada4596f62ae0f40c01adf,male_masculine,,teens,13,12
848f0ccc4922fa38cf14fa4567015e2a2a14d3c763da8a3128c5cc6cb36ff3cbcbda6820345c3128d790a792be079d0d249797fdbe49dfbc93b701ab8c28b147,male_masculine,"My accent is influenced by the phones of all letters within a sentence.,Southern African (South Africa, Zimbabwe, Namibia)",twenties,15,12
8494f9f2eddeb9adfafac23d80cf68c57b672a301aef2f5b5d3727e8f74076f703c4af3546df299c6d4f1c098217b035475550a507e37af414eb3ad02a622281,male_masculine,United States English,twenties,13,12
84a6521052633c0124b8c90a95bca7a686876cead60973fe63e816c118960de87f719150c233836023a15d9a61e1d392235b9642f2605d46b3604c368925267c,male_masculine,,twenties,66,12
84ace744b4aa86a47206dae265767ba80b590d3b04110e1abb4bac838f2d9c8afca5555fd25f64a6d8421bd9ef0a9328267bb7d9ff1058151e3760b90839572b,male_masculine,,twenties,28,12
84dcb1f5ff100a87b7f33d07106004c5b3090231219a28ade971860b244e22d4de0173be8bbd3732900b6d8a230299b4976954973979fbced413ccba422a4a2b,,United States English,fourties,49,12
84f3198c4b413e6a7cab24d48529584c694f3501efa7e1605531153f9bfc82d8d3892b44db6bcf3dd0a946854917a5e265a10ff20d56bdf24a56ffd3dbbabb69,male_masculine,"Southern African (South Africa, Zimbabwe, Namibia)",fourties,15,12
85083a5399620259217b0aa425d2d9743337269e83a6e309da17bfa4684ab66efe535bb870fa12a120f19865cac89df0420f1bcf5abc8384e970734896d58ab6,female_feminine,United States English,twenties,16,12
854b3ab5b1dc1b94f3486818e229509111da30d0201bde488c764c5cb7031643ade8af504bbd715e27e7996c36d3fdff3305d6b8ba1b689c89ddb4bb04c52d94,male_masculine,United States English,twenties,20,12
855f8a33eaaa82f29bc4b3f033c8b7ac436158da6dfe986a3c387c75de449b9d121431f112314aa34110a15230b60143f5bc272ec27a6168c35c4d37c901691e,female_feminine,Irish English,teens,76,12
85853641ebb44ec2b3d59500ac617f2b727d247fe30a69a51d36c9292e545ed522983dbfaa24660d4c4fd1b1db443b9bd7008f0cb2d331463a9403e05d511155,male_masculine,England English,twenties,14,12
85c443d2a3b5ca0cf3b8c6bcfd672537816f6eba60f61a2cd6619bbd8b5a841936ea2fc7a07a3ad84ddd7608e476dd808c93165e01bf8c8672c4db38fb611165,female_feminine,Scottish English,fifties,12,12
85f43e75e0bee46887f07d1fe7dbf1b3087a675ec9b13a511df130242fe2c923d57b9eb1224456777c388b53587cf664d69a9cb03fe27397f3eed349b118e29d,male_masculine,United States English,twenties,34,12
860306e6e5e4afd7156b115de6720427893bfed9d4107952ca3db5a42a4ea825ba65831ee722a5f92c5b031fcfff5ac92bee3b0fbfc95b59c5e134c5352c2747,female_feminine,United States English,,23,12
862d569c1af2f6dbf373bb573cb292f7c0fb553e84fb108cc4584406d237bf1a7692a6714d4d6da9417531e9371d9e02b4b74be6d1230dff32ec2467b5457e61,female_feminine,United States English,thirties,13,12
865778f1744844aa7b89f4089f79922d4ddf91fea2c0aed1e9bbe9b012d427722563a98a6e4ebb988bf8dff457f001f1e6b32d8a1986cd4811fd61827dae0feb,,,,58,12
869a27af7e579b48fb314a38d644124871d060a834d0480704f27f3bdc88d5050d89c495419696adc2465222d7d355c23a82d803238f382fe56c4e2b11038396,,,,12,12
86d91456b2de2b583ad5daa758fa32021a3757a1f24c8ee5bbf95448b62951c9aea6e3eb4f2b10f2c27006847f5989e3e1bb4db6caf005411ef033634dc3c122,male_masculine,United States English,thirties,15,12
870c9c57429ee2dc0d9b2bc4c04fbea49cc2344b680c961221df1a40988b09d9c09fecfb7ed7e4298ba8f518a7f4e7905aeeae168e5872e8457a2e298d59a163,,,,12,12
8790ab0f2c01674132ddc87f706766da49406800f1170d997f74fd7beeb1cad1769595e1dc9cf1cd836dc4c422e0b4049c5f02baa1582a61afba2ebea04f0d56,male_masculine,,thirties,12,12
8796693fb19970eda73c742a411fd9fdea613f4d64d9a3b5e6c756fa7dc6648f34705ff8b294fa3543663ed6b1b6ab6f5cc2e37f278ab0b112aaa9c2de33aa20,female_feminine,United States English,fifties,138,12
87c09aef4022433e3b3e71f85dbd89aba43d35441af02a0f31a72ad101cc252441ce35cb779934a66cd261a13703d81afc112c3f572d7193254d9fc91e576062,female_feminine,England English,twenties,14,12
87c37ac8f79802cd859b6edf1fe035bbf2d13750e27266dd30d46e58cacde54fc7bd99f472e4da9d1c5cfe017eff41c80ac8eaa1233544671eef5d86787de04f,female_feminine,Australian English,sixties,14,12
87cecc125e113cbcc803f59f7075a581b82888bc974e0e323f0eaa02f1a098d9abc6cb5e0dac6233df991fa07e5fa8cfd351f6f1a7d39cea65295abcb68509eb,,,,29,12
87d69e3986949a872bd396a7801c3d3de5b24690bc7bb507b831e4bfd225422f5cc87f6ba3902f4ca40feeb569a63c321cc0ff3bd3016752a33eae1d58b13193,,,,14,12
87ea3493b690756d66be1c2c0e7040f867fda400fec8963f4ee4a7dec0d56ddd141b0701d74ab7484bda0ad6bd942ab53ba7494a92f366aa96bd366493881554,,,,22,12
882f4ed3e80f2a0d6cb038b0f08563c7b3c067c0cabc3735de113975089160c856405971c55436ef7a8c838c2cfd085be4976541e14d11a83b92cba9017bee49,male_masculine,,twenties,25,12
883ad801a66469d0da98635559d79c636656d6614048702ddc858befeecb82499fb1b49e6489862fe5fb84241861badd8380ec2e8f45522a71833e59edb014b9,female_feminine,United States English,twenties,29,12
8870592f9cceb5ab933124a447e54a934b8f30c2b5bc1d5a53b222323127e1a90de515c672e7e4af765fb67f54bfa0fadbe66bca58dd091c3dcd8e67ae5fc6ce,,,,21,12
88cb399f17bf89e214d79470da456e7416a5cd833463f9dfb44c373f293b993e6ff491c52fed15f68023727447f9c63db2dbd06e78aa306f8c15ea7905d75974,female_feminine,England English,thirties,31,12
892a82d6ec7fd2f56c26450278edbe013f77066182ba4bbe250f2545b3a1ea4a7d77c56aee8f43de2b3d6378c80604a81850debe1ff1d9fb98d3a02d70a7d05d,male_masculine,Dutch,twenties,16,12
8979358bf2407b8da8c10f2f03ada8834cbc12cec57c89feddbb5520f5e4af2d2d2777b3d90f34dc0111a737af0528674f88d1ba752385e543f558524e25cdf6,male_masculine,,twenties,44,12
89f2313cb26dc500bce0bbb53acab94f18534df56f7a28e2e3fc849caffcef41e1af063bdb1309b3a8feaca79195999c653e7d444b060daa31582586a8ab1cf1,male_masculine,United States English,fourties,17,12
8aab92c3319f29fbce93092860fe4bef31d9d921c6e9638b2076d0a6314c98883e654f21d30a790b54bf89a6b425ef57123a6e92cfe75b1a4dda4901688d2bb1,,,,34,12
8b02a488765e2a90b22bba55ce35d34518788726284297572acbde3c3ff2a057e87915bc09747c0afcb0946522ee844033228a6917d81d0c465310df48d468e9,male_masculine,Welsh English,thirties,14,12
8b0334a4aef1e84c1c5eada5e0541c821a7eace42edd36c21f75024c432386ff842bd4c7393f72b982cba353c756e5f15268bd9b9dbf99fb4982a12f1b012a8d,male_masculine,"Southern African (South Africa, Zimbabwe, Namibia)",sixties,20,12
8b3bfefd2870c4de03ef724329813e87a1e929397923cd6ca61ac29408086f225d158494979efad659ad88d8ddc3381d5ac57b4b56300e400efb0b6e27a392c1,male_masculine,United States English,thirties,14,12
8b782dd0c03a1fd7b67465513e4e45ee7036165abea139dab9f44976c72a4c65315ed32a2a9975a05a943ab185ad90d1b3d76b188d77b362d27604f9231eb839,,,,12,12
8b954f9a99ec73ca0cc6516660d740eda95690bf07dffc4f84e3789adde6bd03d1f9722fb597200338cd26ae5aa3aa8d3cf4173e45d4853b8f8e16f759cab65b,,,thirties,13,12
8bbbc50f11ee5653f08af29a93e6ab9b015feb2d8074aabad7e3d827327077c4bf7540e27796cf3041225502c484f80357c5e8f9892af63e9ff7628029349fc4,male_masculine,United States English,thirties,12,12
8befb2ca667e2fd94be20c660449a39b6db22c18d35016778980bbd07149c8813b5fe7d7045f43d354d3820281c8446dd7189cbadd66acacb4cf65ea2a40cc79,female_feminine,,teens,20,12
8bfa3ac3cf41384206ef383c180ff6e32c9e49ed3b77a388fcd2201ae91a57b391d24e25c670138bd958abc2d6f02c4a30085888298f7cebd1931ded6989ccba,male_masculine,United States English,teens,13,12
8c112feaa4966eaed91fce05b6f44caa9827ac2a7810ec9f4309b36fbbb94ca8971d97622c2f426957fb6c5069d35f836633e37787b58d2b606b9d7e187ff8f2,female_feminine,United States English,thirties,15,12
8c48c715580f87e3710efb035bb0db1cee77735c584df6028a08626626539898d2fedc59dd1d8f3dee81575f304ee7943ee1c6d84d04b887eada4bee5cb4e301,,,,13,12
8c4cee300c815b4ee08c1ac6803e7550a038e621f83280b1b59f2d2ad41ec390b0133e8273d00d4fe4e88c83dab6c3d742a1d94717b31fd68df2d02f94613c78,male_masculine,Canadian English,sixties,22,12
8c95472e14e0b5b5186e951bb2a3e4945d14fc395dbce34625c58882ee479705b8d16ee105bcac0199e900cdbaac4300d26d449b65c8d8f1232ecdc2a76c57e7,male_masculine,Australian English,thirties,15,12
8cbea52aa26bdf09b7e3df2221e07657d07d85edad0ca02aae3d1aa4d4754e9f6c48cb67e67228dfb2a86e37ef7fe93fbe4511d41e06c01cc34c9d0c5de6491b,male_masculine,United States English,fourties,85,12
8cd87e8a7a0af54183d5155c7d4e74398dc99a4ec63e03ca7ba284691df6451331ddcd93da036090889d4039e578a150f2d78da47822df6311b5ca48a1c2666a,male_masculine,,sixties,24,12
8d0a6af00251fed0765ac4e1c38eedd96cceaf8f86c4caa1c86ea8766ac4dbdb216203a66ba738c87310981edf87041aa09e16b273edb64e58cb6083a3cadaaa,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",twenties,83,12
8d358cd486307f75894ac21199088bd5b257925d8546edd6792649cb63917c4fa5d7f8f3d11407ac796f944f6c3288b56ddb5c55bd7128af64ee64e6bea1fc17,,,,13,12
8d398a71a4fe12651b95b37d0d65661273dd136fec3b3b8fe2c7c0f95a2eaeb3388263a6ae5d7a839f8c16eae2d786c92b16a1296ba97da4eb9288a6db189429,,Canadian English,,12,12
